"score","q","method","weighted","nrej","fdp","power","coupling","seed"
"regression",0.1,"wBH","Yes",386,0.00259067357512953,0.398963730569948,"independent",2
"regression",0.1,"wCS_hete","Yes",361,0.00277008310249307,0.373056994818653,"independent",2
"regression",0.1,"wCS_homo","Yes",0,0,0,"independent",2
"regression",0.1,"wCS_dtm","Yes",0,0,0,"independent",2
"regression",0.1,"uBH","No",428,0.0116822429906542,0.438341968911917,"independent",2
"regression",0.1,"uCS_hete","No",426,0.0117370892018779,0.436269430051813,"independent",2
"regression",0.1,"uCS_homo","No",426,0.0117370892018779,0.436269430051813,"independent",2
"regression",0.1,"uCS_dtm","No",0,0,0,"independent",2
"regression",0.2,"wBH","Yes",557,0.0197486535008977,0.56580310880829,"independent",2
"regression",0.2,"wCS_hete","Yes",554,0.01985559566787,0.562694300518135,"independent",2
"regression",0.2,"wCS_homo","Yes",554,0.01985559566787,0.562694300518135,"independent",2
"regression",0.2,"wCS_dtm","Yes",0,0,0,"independent",2
"regression",0.2,"uBH","No",603,0.021558872305141,0.61139896373057,"independent",2
"regression",0.2,"uCS_hete","No",602,0.0215946843853821,0.610362694300518,"independent",2
"regression",0.2,"uCS_homo","No",602,0.0215946843853821,0.610362694300518,"independent",2
"regression",0.2,"uCS_dtm","No",0,0,0,"independent",2
"cqr_0.2",0.1,"wBH","Yes",422,0.0118483412322275,0.432124352331606,"independent",2
"cqr_0.2",0.1,"wCS_hete","Yes",393,0.0127226463104326,0.402072538860104,"independent",2
"cqr_0.2",0.1,"wCS_homo","Yes",416,0.0120192307692308,0.425906735751295,"independent",2
"cqr_0.2",0.1,"wCS_dtm","Yes",0,0,0,"independent",2
"cqr_0.2",0.1,"uBH","No",453,0.0132450331125828,0.463212435233161,"independent",2
"cqr_0.2",0.1,"uCS_hete","No",449,0.0133630289532294,0.459067357512953,"independent",2
"cqr_0.2",0.1,"uCS_homo","No",449,0.0133630289532294,0.459067357512953,"independent",2
"cqr_0.2",0.1,"uCS_dtm","No",0,0,0,"independent",2
"cqr_0.2",0.2,"wBH","Yes",591,0.0203045685279188,0.6,"independent",2
"cqr_0.2",0.2,"wCS_hete","Yes",541,0.0184842883548983,0.550259067357513,"independent",2
"cqr_0.2",0.2,"wCS_homo","Yes",582,0.0171821305841924,0.592746113989637,"independent",2
"cqr_0.2",0.2,"wCS_dtm","Yes",0,0,0,"independent",2
"cqr_0.2",0.2,"uBH","No",637,0.0282574568288854,0.641450777202073,"independent",2
"cqr_0.2",0.2,"uCS_hete","No",634,0.028391167192429,0.638341968911917,"independent",2
"cqr_0.2",0.2,"uCS_homo","No",634,0.028391167192429,0.638341968911917,"independent",2
"cqr_0.2",0.2,"uCS_dtm","No",0,0,0,"independent",2
"cqr_0.5",0.1,"wBH","Yes",366,0.00273224043715847,0.378238341968912,"independent",2
"cqr_0.5",0.1,"wCS_hete","Yes",34,0,0.0352331606217617,"independent",2
"cqr_0.5",0.1,"wCS_homo","Yes",362,0.00276243093922652,0.374093264248705,"independent",2
"cqr_0.5",0.1,"wCS_dtm","Yes",0,0,0,"independent",2
"cqr_0.5",0.1,"uBH","No",448,0.00669642857142857,0.461139896373057,"independent",2
"cqr_0.5",0.1,"uCS_hete","No",448,0.00669642857142857,0.461139896373057,"independent",2
"cqr_0.5",0.1,"uCS_homo","No",448,0.00669642857142857,0.461139896373057,"independent",2
"cqr_0.5",0.1,"uCS_dtm","No",0,0,0,"independent",2
"cqr_0.5",0.2,"wBH","Yes",558,0.017921146953405,0.567875647668394,"independent",2
"cqr_0.5",0.2,"wCS_hete","Yes",538,0.0185873605947955,0.547150259067357,"independent",2
"cqr_0.5",0.2,"wCS_homo","Yes",555,0.018018018018018,0.564766839378238,"independent",2
"cqr_0.5",0.2,"wCS_dtm","Yes",0,0,0,"independent",2
"cqr_0.5",0.2,"uBH","No",630,0.0238095238095238,0.637305699481865,"independent",2
"cqr_0.5",0.2,"uCS_hete","No",626,0.0223642172523962,0.63419689119171,"independent",2
"cqr_0.5",0.2,"uCS_homo","No",626,0.0223642172523962,0.63419689119171,"independent",2
"cqr_0.5",0.2,"uCS_dtm","No",0,0,0,"independent",2
